ID,Status
179748,0
179749,1
179750,0
179751,0
179752,0
179753,0
179754,0
179755,0
179756,0
179757,0
179758,0
179759,0
179760,0
179761,0
179762,0
179763,0
179764,0
179765,0
179766,0
179767,0
179768,0
179769,1
179770,0
179771,0
179772,0
179773,0
179774,0
179775,0
179776,0
179777,0
179778,0
179779,0
179780,0
179781,0
179782,0
179783,0
179784,0
179785,0
179786,1
179787,0
179788,0
179789,1
179790,1
179791,0
179792,0
179793,0
179794,0
179795,0
179796,0
179797,0
179798,0
179799,0
179800,0
179801,1
179802,0
179803,1
179804,0
179805,0
179806,0
179807,0
179808,0
179809,0
179810,0
179811,0
179812,0
179813,0
179814,0
179815,0
179816,0
179817,0
179818,0
179819,0
179820,0
179821,0
179822,0
179823,0
179824,0
179825,0
179826,0
179827,0
179828,1
179829,1
179830,0
179831,0
179832,1
179833,0
179834,0
179835,0
179836,0
179837,1
179838,0
179839,0
179840,0
179841,0
179842,0
179843,0
179844,0
179845,0
179846,0
179847,1
179848,0
179849,0
179850,0
179851,0
179852,0
179853,0
179854,0
179855,0
179856,0
179857,1
179858,0
179859,0
179860,0
179861,0
179862,1
179863,0
179864,0
179865,0
179866,0
179867,0
179868,0
179869,0
179870,0
179871,0
179872,0
179873,1
179874,0
179875,0
179876,1
179877,0
179878,0
179879,0
179880,0
179881,0
179882,0
179883,0
179884,1
179885,0
179886,0
179887,0
179888,0
179889,0
179890,1
179891,0
179892,0
179893,1
179894,0
179895,1
179896,0
179897,0
179898,0
179899,0
179900,0
179901,0
179902,0
179903,1
179904,0
179905,0
179906,0
179907,0
179908,0
179909,1
179910,0
179911,0
179912,0
179913,0
179914,0
179915,0
179916,0
179917,0
179918,0
179919,0
179920,0
179921,1
179922,1
179923,0
179924,0
179925,0
179926,0
179927,0
179928,0
179929,0
179930,0
179931,0
179932,0
179933,0
179934,1
179935,0
179936,0
179937,0
179938,0
179939,0
179940,0
179941,0
179942,0
179943,0
179944,0
179945,1
179946,0
179947,0
179948,0
179949,0
179950,0
179951,1
179952,0
179953,0
179954,0
179955,0
179956,0
179957,0
179958,1
179959,0
179960,0
179961,0
179962,0
179963,1
179964,0
179965,0
179966,0
179967,0
179968,0
179969,0
179970,0
179971,0
179972,0
179973,0
179974,0
179975,0
179976,0
179977,0
179978,0
179979,1
179980,0
179981,0
179982,0
179983,0
179984,0
179985,0
179986,1
179987,0
179988,0
179989,0
179990,0
179991,0
179992,0
179993,0
179994,0
179995,0
179996,0
179997,0
179998,0
179999,0
180000,1
180001,0
180002,0
180003,0
180004,0
180005,0
180006,0
180007,0
180008,0
180009,0
180010,0
180011,0
180012,1
180013,0
180014,0
180015,0
180016,0
180017,0
180018,0
180019,0
180020,1
180021,0
180022,0
180023,1
180024,1
180025,0
180026,0
180027,0
180028,0
180029,0
180030,0
180031,0
180032,0
180033,0
180034,0
180035,1
180036,0
180037,1
180038,0
180039,0
180040,0
180041,0
180042,0
180043,0
180044,0
180045,0
180046,0
180047,1
180048,0
180049,0
180050,0
180051,0
180052,0
180053,0
180054,0
180055,0
180056,0
180057,0
180058,0
180059,0
180060,0
180061,0
180062,0
180063,1
180064,0
180065,0
180066,0
180067,0
180068,0
180069,0
180070,0
180071,0
180072,0
180073,1
180074,0
180075,0
180076,0
180077,1
180078,0
180079,0
180080,0
180081,0
180082,0
180083,0
180084,0
180085,0
180086,0
180087,0
180088,0
180089,0
180090,0
180091,0
180092,0
180093,0
180094,0
180095,0
180096,1
180097,0
180098,0
180099,1
180100,0
180101,0
180102,0
180103,0
180104,0
180105,0
180106,0
180107,0
180108,0
180109,1
180110,0
180111,0
180112,0
180113,0
180114,0
180115,0
180116,0
180117,0
180118,0
180119,0
180120,1
180121,0
180122,0
180123,0
180124,0
180125,0
180126,0
180127,0
180128,0
180129,0
180130,0
180131,0
180132,0
180133,0
180134,0
180135,0
180136,0
180137,1
180138,0
180139,0
180140,1
180141,0
180142,0
180143,0
180144,0
180145,0
180146,0
180147,0
180148,0
180149,0
180150,0
180151,0
180152,0
180153,0
180154,0
180155,0
180156,0
180157,0
180158,0
180159,0
180160,0
180161,0
180162,0
180163,0
180164,0
180165,0
180166,0
180167,0
180168,0
180169,0
180170,0
180171,0
180172,0
180173,0
180174,0
180175,0
180176,0
180177,0
180178,0
180179,0
180180,0
180181,0
180182,0
180183,0
180184,0
180185,0
180186,0
180187,0
180188,0
180189,0
180190,0
180191,0
180192,0
180193,0
180194,1
180195,0
180196,0
180197,0
180198,0
180199,1
180200,0
180201,0
180202,0
180203,0
180204,0
180205,0
180206,0
180207,0
180208,0
180209,0
180210,0
180211,0
180212,0
180213,0
180214,0
180215,0
180216,0
180217,0
180218,0
180219,0
180220,0
180221,0
180222,0
180223,0
180224,0
180225,0
180226,0
180227,0
180228,0
180229,0
180230,0
180231,0
180232,0
180233,0
180234,1
180235,0
180236,0
180237,0
180238,0
180239,0
180240,0
180241,0
180242,0
180243,0
180244,0
180245,0
180246,0
180247,0
180248,0
180249,0
180250,0
180251,0
180252,0
180253,0
180254,0
180255,0
180256,0
180257,0
180258,0
180259,0
180260,0
180261,0
180262,0
180263,0
180264,0
180265,0
180266,0
180267,0
180268,0
180269,0
180270,1
180271,0
180272,1
180273,0
180274,0
180275,0
180276,0
180277,0
180278,0
180279,0
180280,0
180281,1
180282,0
180283,0
180284,0
180285,0
180286,0
180287,0
180288,0
180289,0
180290,0
180291,0
180292,0
180293,0
180294,0
180295,0
180296,0
180297,0
180298,0
180299,0
180300,0
180301,1
180302,0
180303,1
180304,0
180305,0
180306,0
180307,0
180308,1
180309,0
180310,0
180311,1
180312,0
180313,0
180314,0
180315,0
180316,0
180317,0
180318,0
180319,0
180320,0
180321,1
180322,0
180323,0
180324,0
180325,0
180326,0
180327,0
180328,0
180329,0
180330,0
180331,0
180332,0
180333,0
180334,0
180335,0
180336,0
180337,0
180338,0
180339,0
180340,0
180341,1
180342,0
180343,0
180344,0
180345,0
180346,0
180347,0
180348,0
180349,0
180350,0
180351,1
180352,0
180353,0
180354,0
180355,0
180356,0
180357,0
180358,0
180359,0
180360,1
180361,0
180362,0
180363,0
180364,0
180365,0
180366,0
180367,0
180368,0
180369,0
180370,0
180371,0
180372,0
180373,0
180374,1
180375,0
180376,0
180377,0
180378,0
180379,0
180380,0
180381,0
180382,0
180383,0
180384,0
180385,0
180386,0
180387,0
180388,0
180389,0
180390,0
180391,0
180392,0
180393,0
180394,0
180395,0
180396,0
180397,0
180398,1
180399,0
180400,0
180401,0
180402,0
180403,0
180404,0
180405,0
180406,0
180407,0
180408,0
180409,0
180410,0
180411,0
180412,0
180413,0
180414,0
180415,0
180416,0
180417,1
180418,0
180419,0
180420,0
180421,0
180422,0
180423,0
180424,0
180425,0
180426,0
180427,0
180428,0
180429,0
180430,0
180431,0
180432,0
180433,1
180434,0
180435,1
180436,0
180437,0
180438,0
180439,0
180440,0
180441,1
180442,0
180443,0
180444,0
180445,0
180446,0
180447,0
180448,0
180449,0
180450,0
180451,0
180452,0
180453,0
180454,0
180455,0
180456,0
180457,0
180458,1
180459,0
180460,0
180461,0
180462,0
180463,0
180464,0
180465,1
180466,0
180467,0
180468,0
180469,0
180470,0
180471,0
180472,0
180473,0
180474,0
180475,0
180476,0
180477,0
180478,0
180479,0
180480,0
180481,0
180482,0
180483,0
180484,0
180485,0
180486,0
180487,0
180488,0
180489,0
180490,0
180491,0
180492,1
180493,0
180494,0
180495,0
180496,0
180497,0
180498,0
180499,0
180500,1
180501,1
180502,0
180503,0
180504,0
180505,0
180506,0
180507,0
180508,0
180509,0
180510,0
180511,0
180512,1
180513,0
180514,0
180515,0
180516,1
180517,0
180518,0
180519,0
180520,0
180521,0
180522,0
180523,0
180524,0
180525,0
180526,0
180527,0
180528,0
180529,0
180530,0
180531,0
180532,0
180533,0
180534,0
180535,0
180536,0
180537,0
180538,0
180539,0
180540,0
180541,0
180542,0
180543,0
180544,0
180545,0
180546,0
180547,0
180548,0
180549,0
180550,0
180551,0
180552,0
180553,0
180554,1
180555,0
180556,0
180557,0
180558,1
180559,1
180560,0
180561,0
180562,0
180563,0
180564,0
180565,0
180566,0
180567,0
180568,0
180569,0
180570,0
180571,0
180572,0
180573,0
180574,0
180575,0
180576,1
180577,0
180578,0
180579,0
180580,0
180581,1
180582,0
180583,0
180584,0
180585,0
180586,0
180587,0
180588,0
180589,0
180590,0
180591,0
180592,0
180593,0
180594,0
180595,0
180596,0
180597,0
180598,0
180599,0
180600,0
180601,0
180602,0
180603,0
180604,0
180605,0
180606,0
180607,0
180608,0
180609,0
180610,0
180611,0
180612,0
180613,0
180614,0
180615,0
180616,0
180617,0
180618,0
180619,0
180620,0
180621,0
180622,1
180623,0
180624,0
180625,0
180626,1
180627,0
180628,0
180629,0
180630,0
180631,0
180632,0
180633,0
180634,0
180635,0
180636,1
180637,0
180638,0
180639,0
180640,1
180641,0
180642,0
180643,0
180644,0
180645,0
180646,0
180647,1
180648,0
180649,1
180650,0
180651,0
180652,0
180653,0
180654,0
180655,0
180656,0
180657,0
180658,0
180659,0
180660,1
180661,0
180662,0
180663,0
180664,0
180665,1
180666,0
180667,0
180668,0
180669,0
180670,0
180671,0
180672,0
180673,0
180674,0
180675,0
180676,0
180677,0
180678,1
180679,0
180680,1
180681,1
180682,0
180683,0
180684,0
180685,0
180686,0
180687,0
180688,0
180689,0
180690,1
180691,0
180692,0
180693,0
180694,0
180695,0
180696,0
180697,0
180698,0
180699,0
180700,0
180701,1
180702,0
180703,0
180704,0
180705,0
180706,0
180707,0
180708,0
180709,0
180710,0
180711,0
180712,0
180713,0
180714,0
180715,0
180716,0
180717,0
180718,0
180719,0
180720,1
180721,0
180722,0
180723,0
180724,0
180725,0
180726,0
180727,1
180728,0
180729,1
180730,0
180731,0
180732,0
180733,0
180734,0
180735,0
180736,0
180737,0
180738,0
180739,0
180740,0
180741,0
180742,0
180743,0
180744,0
180745,0
180746,0
180747,0
180748,0
180749,0
180750,0
180751,0
180752,0
180753,0
180754,0
180755,0
180756,0
180757,0
180758,0
180759,0
180760,0
180761,0
180762,0
180763,0
180764,0
180765,0
180766,0
180767,0
180768,0
180769,0
180770,0
180771,0
180772,0
180773,0
180774,0
180775,0
180776,0
180777,0
180778,1
180779,0
180780,0
180781,0
180782,0
180783,0
180784,1
180785,0
180786,0
180787,0
180788,1
180789,0
180790,0
180791,0
180792,0
180793,0
180794,0
180795,0
180796,0
180797,0
180798,1
180799,0
180800,0
180801,0
180802,0
180803,0
180804,0
180805,0
180806,0
180807,0
180808,1
180809,0
180810,0
180811,0
180812,1
180813,0
180814,0
180815,0
180816,0
180817,0
180818,0
180819,0
180820,1
180821,0
180822,0
180823,0
180824,0
180825,0
180826,1
180827,0
180828,0
180829,0
180830,0
180831,0
180832,0
180833,0
180834,0
180835,1
180836,0
180837,0
180838,0
180839,0
180840,0
180841,0
180842,0
180843,1
180844,0
180845,1
180846,0
180847,0
180848,0
180849,0
180850,0
180851,0
180852,0
180853,0
180854,1
180855,0
180856,0
180857,0
180858,0
180859,0
180860,0
180861,0
180862,0
180863,0
180864,0
180865,1
180866,0
180867,0
180868,0
180869,0
180870,0
180871,1
180872,0
180873,0
180874,0
180875,0
180876,0
180877,0
180878,0
180879,1
180880,0
180881,0
180882,1
180883,0
180884,0
180885,0
180886,0
180887,0
180888,0
180889,0
180890,0
180891,0
180892,0
180893,0
180894,1
180895,0
180896,0
180897,0
180898,0
180899,0
180900,1
180901,0
180902,0
180903,0
180904,0
180905,0
180906,0
180907,0
180908,0
180909,0
180910,0
180911,0
180912,1
180913,1
180914,0
180915,0
180916,0
180917,0
180918,0
180919,0
180920,0
180921,0
180922,0
180923,1
180924,0
180925,0
180926,0
180927,1
180928,0
180929,0
180930,0
180931,0
180932,0
180933,0
180934,0
180935,1
180936,0
180937,0
180938,0
180939,0
180940,0
180941,0
180942,0
180943,0
180944,0
180945,0
180946,0
180947,0
180948,0
180949,0
180950,0
180951,0
180952,0
180953,0
180954,0
180955,0
180956,1
180957,0
180958,0
180959,1
180960,0
180961,0
180962,0
180963,0
180964,0
180965,1
180966,0
180967,0
180968,0
180969,0
180970,1
180971,0
180972,0
180973,0
180974,0
180975,0
180976,0
180977,0
180978,0
180979,0
180980,0
180981,0
180982,0
180983,0
180984,0
180985,1
180986,0
180987,0
180988,0
180989,0
180990,0
180991,1
180992,1
180993,0
180994,0
180995,1
180996,0
180997,0
180998,0
180999,0
181000,0
181001,0
181002,0
181003,0
181004,0
181005,0
181006,0
181007,0
181008,0
181009,1
181010,0
181011,0
181012,0
181013,0
181014,1
181015,0
181016,0
181017,1
181018,0
181019,0
181020,0
181021,0
181022,0
181023,0
181024,0
181025,0
181026,0
181027,0
181028,0
181029,0
181030,0
181031,0
181032,0
181033,1
181034,0
181035,0
181036,0
181037,0
181038,0
181039,0
181040,0
181041,0
181042,0
181043,0
181044,0
181045,0
181046,1
181047,0
181048,0
181049,0
181050,0
181051,0
181052,0
181053,0
181054,1
181055,0
181056,0
181057,0
181058,0
181059,0
181060,0
181061,0
181062,1
181063,0
181064,0
181065,0
181066,0
181067,0
181068,0
181069,0
181070,0
181071,0
181072,0
181073,0
181074,0
181075,0
181076,0
181077,0
181078,0
181079,0
181080,0
181081,0
181082,0
181083,1
181084,0
181085,0
181086,1
181087,0
181088,0
181089,0
181090,0
181091,0
181092,0
181093,0
181094,1
181095,0
181096,0
181097,0
181098,0
181099,0
181100,0
181101,0
181102,0
181103,0
181104,0
181105,1
181106,0
181107,1
181108,0
181109,0
181110,0
181111,0
181112,0
181113,0
181114,1
181115,0
181116,0
181117,0
181118,0
181119,0
181120,0
181121,0
181122,0
181123,0
181124,0
181125,0
181126,0
181127,0
181128,0
181129,0
181130,0
181131,0
181132,0
181133,0
181134,0
181135,0
181136,0
181137,0
181138,0
181139,0
181140,0
181141,0
181142,0
181143,0
181144,0
181145,0
181146,0
181147,0
181148,1
181149,0
181150,0
181151,0
181152,1
181153,1
181154,1
181155,0
181156,0
181157,0
181158,0
181159,0
181160,0
181161,0
181162,0
181163,0
181164,0
181165,0
181166,0
181167,1
181168,0
181169,1
181170,0
181171,0
181172,0
181173,0
181174,1
181175,0
181176,0
181177,0
181178,0
181179,0
181180,0
181181,1
181182,0
181183,0
181184,1
181185,0
181186,0
181187,1
181188,0
181189,0
181190,1
181191,0
181192,0
181193,0
181194,0
181195,0
181196,0
181197,1
181198,0
181199,1
181200,0
181201,0
181202,0
181203,0
181204,0
181205,0
181206,0
181207,0
181208,0
181209,0
181210,0
181211,0
181212,0
181213,0
181214,0
181215,0
181216,1
181217,0
181218,0
181219,0
181220,0
181221,0
181222,0
181223,0
181224,0
181225,0
181226,0
181227,1
181228,0
181229,0
181230,0
181231,0
181232,0
181233,0
181234,0
181235,0
181236,0
181237,0
181238,0
181239,0
181240,0
181241,0
181242,0
181243,1
181244,0
181245,0
181246,0
181247,1
181248,0
181249,0
181250,0
181251,0
181252,1
181253,0
181254,0
181255,0
181256,0
181257,0
181258,0
181259,0
181260,0
181261,0
181262,0
181263,0
181264,0
181265,0
181266,0
181267,0
181268,0
181269,0
181270,0
181271,1
181272,0
181273,0
181274,0
181275,0
181276,1
181277,0
181278,0
181279,0
181280,0
181281,0
181282,0
181283,0
181284,0
181285,1
181286,0
181287,0
181288,0
181289,0
181290,0
181291,1
181292,0
181293,1
181294,1
181295,0
181296,0
181297,1
181298,1
181299,0
181300,0
181301,0
181302,0
181303,1
181304,0
181305,0
181306,0
181307,0
181308,0
181309,0
181310,0
181311,0
181312,0
181313,0
181314,1
181315,0
181316,0
181317,0
181318,0
181319,0
181320,0
181321,0
181322,0
181323,0
181324,0
181325,0
181326,0
181327,0
181328,0
181329,0
181330,0
181331,0
181332,0
181333,0
181334,1
181335,0
181336,0
181337,0
181338,0
181339,0
181340,0
181341,0
181342,0
181343,0
181344,0
181345,1
181346,0
181347,0
181348,0
181349,0
181350,0
181351,0
181352,0
181353,0
181354,0
181355,0
181356,0
181357,0
181358,0
181359,0
181360,0
181361,0
181362,0
181363,0
181364,0
181365,0
181366,0
181367,0
181368,0
181369,0
181370,0
181371,0
181372,0
181373,0
181374,1
181375,0
181376,0
181377,0
181378,0
181379,0
181380,0
181381,0
181382,0
181383,0
181384,0
181385,0
181386,0
181387,0
181388,1
181389,0
181390,0
181391,0
181392,0
181393,0
181394,1
181395,0
181396,0
181397,0
181398,0
181399,0
181400,1
181401,0
181402,0
181403,0
181404,0
181405,0
181406,0
181407,0
181408,0
181409,0
181410,1
181411,0
181412,0
181413,0
181414,0
181415,0
181416,0
181417,1
181418,0
181419,0
181420,0
181421,0
181422,0
181423,0
181424,0
181425,0
181426,0
181427,0
181428,0
181429,1
181430,0
181431,0
181432,0
181433,0
181434,0
181435,0
181436,0
181437,0
181438,0
181439,0
181440,0
181441,0
181442,0
181443,0
181444,0
181445,0
181446,0
181447,0
181448,0
181449,0
181450,0
181451,0
181452,0
181453,0
181454,0
181455,0
181456,0
181457,1
181458,0
181459,0
181460,0
181461,0
181462,0
181463,0
181464,0
181465,1
181466,0
181467,0
181468,0
181469,0
181470,0
181471,0
181472,0
181473,0
181474,0
181475,0
181476,0
181477,0
181478,0
181479,0
181480,0
181481,0
181482,0
181483,0
181484,0
181485,0
181486,0
181487,0
181488,0
181489,0
181490,0
181491,0
181492,0
181493,0
181494,0
181495,0
181496,0
181497,0
181498,0
181499,0
181500,0
181501,0
181502,0
181503,0
181504,0
181505,0
181506,0
181507,0
181508,0
181509,0
181510,0
181511,1
181512,0
181513,0
181514,0
181515,0
181516,0
181517,0
181518,0
181519,0
181520,0
181521,0
181522,0
181523,0
181524,0
181525,1
181526,0
181527,0
181528,0
181529,0
181530,0
181531,0
181532,0
181533,0
181534,0
181535,0
181536,0
181537,0
181538,0
181539,0
181540,0
181541,1
181542,0
181543,0
181544,1
181545,0
181546,0
181547,0
181548,0
181549,0
181550,0
181551,0
181552,0
181553,0
181554,0
181555,0
181556,0
181557,0
181558,0
181559,1
181560,0
181561,0
181562,0
181563,0
181564,0
181565,0
181566,0
181567,0
181568,0
181569,0
181570,0
181571,0
181572,0
181573,0
181574,0
181575,0
181576,1
181577,0
181578,0
181579,0
181580,0
181581,0
181582,0
181583,0
181584,0
181585,0
181586,0
181587,0
181588,0
181589,0
181590,0
181591,0
181592,0
181593,0
181594,0
181595,0
181596,0
181597,0
181598,0
181599,0
181600,0
181601,0
181602,0
181603,0
181604,0
181605,0
181606,0
181607,0
181608,0
181609,0
181610,0
181611,0
181612,0
181613,0
181614,0
181615,1
181616,0
181617,0
181618,0
181619,0
181620,0
181621,0
181622,0
181623,0
181624,0
181625,0
181626,0
181627,0
181628,0
181629,0
181630,0
181631,0
181632,1
181633,0
181634,0
181635,0
181636,0
181637,0
181638,0
181639,0
181640,0
181641,0
181642,0
181643,0
181644,0
181645,0
181646,0
181647,0
181648,0
181649,0
181650,0
181651,0
181652,0
181653,0
181654,0
181655,0
181656,0
181657,0
181658,0
181659,0
181660,0
181661,0
181662,0
181663,0
181664,0
181665,0
181666,0
181667,1
181668,0
181669,0
181670,0
181671,0
181672,0
181673,0
181674,1
181675,0
181676,0
181677,0
181678,0
181679,0
181680,0
181681,0
181682,0
181683,0
181684,1
181685,0
181686,0
181687,0
181688,1
181689,0
181690,0
181691,0
181692,0
181693,0
181694,0
181695,0
181696,0
181697,0
181698,1
181699,0
181700,1
181701,0
181702,0
181703,0
181704,0
181705,0
181706,0
181707,0
181708,0
181709,1
181710,0
181711,0
181712,0
181713,0
181714,0
181715,0
181716,0
181717,0
181718,0
181719,0
181720,0
181721,0
181722,1
181723,0
181724,0
181725,0
181726,0
181727,1
181728,0
181729,0
181730,0
181731,1
181732,0
181733,0
181734,0
181735,0
181736,0
181737,0
181738,0
181739,0
181740,0
181741,0
181742,0
181743,0
181744,0
181745,0
181746,0
181747,0
181748,0
181749,0
181750,0
181751,0
181752,0
181753,0
181754,0
181755,0
181756,0
181757,0
181758,0
181759,0
181760,0
181761,0
181762,1
181763,0
181764,0
181765,0
181766,0
181767,0
181768,0
181769,1
181770,0
181771,0
181772,0
181773,1
181774,0
181775,0
181776,0
181777,1
181778,0
181779,0
181780,0
181781,0
181782,0
181783,0
181784,1
181785,0
181786,0
181787,0
181788,0
181789,0
181790,1
181791,0
181792,0
181793,0
181794,0
181795,0
181796,0
181797,0
181798,0
181799,0
181800,0
181801,0
181802,0
181803,0
181804,0
181805,0
181806,0
181807,0
181808,0
181809,0
181810,0
181811,0
181812,0
181813,0
181814,0
181815,0
181816,0
181817,0
181818,0
181819,0
181820,0
181821,1
181822,0
181823,0
181824,0
181825,0
181826,0
181827,0
181828,0
181829,0
181830,0
181831,0
181832,0
181833,0
181834,1
181835,0
181836,0
181837,1
181838,0
181839,0
181840,0
181841,0
181842,0
181843,0
181844,0
181845,0
181846,0
181847,0
181848,0
181849,0
181850,0
181851,0
181852,0
181853,0
181854,1
181855,0
181856,1
181857,0
181858,0
181859,0
181860,0
181861,1
181862,0
181863,0
181864,1
181865,0
181866,0
181867,1
181868,0
181869,1
181870,0
181871,0
181872,0
181873,0
181874,0
181875,0
181876,0
181877,0
181878,0
181879,0
181880,0
181881,0
181882,0
181883,0
181884,0
181885,0
181886,0
181887,0
181888,0
181889,0
181890,0
181891,0
181892,0
181893,0
181894,0
181895,0
181896,0
181897,1
181898,0
181899,0
181900,0
181901,0
181902,0
181903,0
181904,0
181905,0
181906,0
181907,0
181908,0
181909,0
181910,0
181911,0
181912,0
181913,0
181914,0
181915,0
181916,0
181917,0
181918,1
181919,0
181920,0
181921,0
181922,0
181923,0
181924,0
181925,0
181926,0
181927,0
181928,0
181929,0
181930,0
181931,0
181932,0
181933,0
181934,0
181935,0
181936,0
181937,0
181938,0
181939,0
181940,0
181941,0
181942,0
181943,1
181944,0
181945,0
181946,0
181947,0
181948,1
181949,0
181950,0
181951,0
181952,0
181953,0
181954,0
181955,0
181956,0
181957,1
181958,0
181959,0
181960,0
181961,0
181962,0
181963,0
181964,1
181965,0
181966,0
181967,0
181968,1
181969,0
181970,0
181971,0
181972,0
181973,1
181974,0
181975,0
181976,0
181977,0
181978,0
181979,0
181980,0
181981,0
181982,0
181983,1
181984,0
181985,0
181986,0
181987,0
181988,0
181989,0
181990,1
181991,1
181992,0
181993,0
181994,0
181995,1
181996,1
181997,0
181998,0
181999,0
182000,0
182001,0
182002,0
182003,0
182004,0
182005,0
182006,0
182007,1
182008,0
182009,0
182010,0
182011,0
182012,1
182013,0
182014,0
182015,0
182016,0
182017,0
182018,0
182019,0
182020,0
182021,0
182022,0
182023,0
182024,0
182025,0
182026,0
182027,0
182028,0
182029,0
182030,1
182031,0
182032,0
182033,0
182034,0
182035,0
182036,0
182037,0
182038,0
182039,0
182040,0
182041,0
182042,0
182043,0
182044,0
182045,0
182046,0
182047,1
182048,0
182049,0
182050,0
182051,0
182052,0
182053,0
182054,0
182055,0
182056,0
182057,1
182058,0
182059,1
182060,1
182061,0
182062,0
182063,1
182064,0
182065,1
182066,0
182067,0
182068,0
182069,0
182070,0
182071,0
182072,0
182073,0
182074,0
182075,0
182076,0
182077,1
182078,0
182079,0
182080,0
182081,0
182082,0
182083,0
182084,0
182085,0
182086,0
182087,0
182088,0
182089,0
182090,0
182091,0
182092,0
182093,0
182094,0
182095,0
182096,0
182097,0
182098,0
182099,0
182100,0
182101,0
182102,0
182103,0
182104,0
182105,0
182106,0
182107,0
182108,0
182109,0
182110,0
182111,0
182112,0
182113,0
182114,0
182115,0
182116,0
182117,0
182118,0
182119,0
182120,0
182121,0
182122,0
182123,0
182124,0
182125,1
182126,0
182127,0
182128,0
182129,0
182130,0
182131,0
182132,0
182133,0
182134,0
182135,0
182136,0
182137,0
182138,0
182139,0
182140,1
182141,0
182142,0
182143,0
182144,1
182145,0
182146,0
182147,0
182148,0
182149,0
182150,0
182151,0
182152,0
182153,0
182154,1
182155,0
182156,0
182157,0
182158,0
182159,0
182160,0
182161,0
182162,0
182163,0
182164,0
182165,0
182166,0
182167,0
182168,0
182169,0
182170,0
182171,0
182172,0
182173,0
182174,0
182175,0
182176,0
182177,0
182178,0
182179,0
182180,0
182181,0
182182,0
182183,1
182184,0
182185,0
182186,0
182187,0
182188,0
182189,0
182190,0
182191,0
182192,0
182193,0
182194,0
182195,0
182196,0
182197,1
182198,0
182199,0
182200,0
182201,1
182202,0
182203,0
182204,0
182205,0
182206,0
182207,0
182208,0
182209,0
182210,0
182211,0
182212,0
182213,0
182214,0
182215,0
182216,0
182217,1
182218,0
182219,0
182220,0
182221,0
182222,0
182223,0
182224,0
182225,0
182226,0
182227,0
182228,0
182229,0
182230,0
182231,0
182232,0
182233,0
182234,0
182235,0
182236,0
182237,0
182238,0
182239,0
182240,0
182241,0
182242,0
182243,0
182244,0
182245,0
182246,0
182247,0
182248,1
182249,0
182250,0
182251,0
182252,0
182253,0
182254,0
182255,1
182256,1
182257,0
182258,0
182259,0
182260,0
182261,0
182262,1
182263,0
182264,1
182265,0
182266,0
182267,0
182268,1
182269,0
182270,0
182271,0
182272,0
182273,0
182274,0
182275,0
182276,0
182277,0
182278,0
182279,0
182280,0
182281,0
182282,0
182283,0
182284,1
182285,0
182286,0
182287,0
182288,0
182289,0
182290,0
182291,0
182292,0
182293,0
182294,0
182295,0
182296,0
182297,1
182298,0
182299,0
182300,1
182301,0
182302,0
182303,1
182304,0
182305,0
182306,0
182307,0
182308,0
182309,0
182310,0
182311,0
182312,0
182313,0
182314,0
182315,0
182316,0
182317,0
182318,0
182319,0
182320,0
182321,0
182322,0
182323,0
182324,0
182325,0
182326,0
182327,0
182328,0
182329,0
182330,0
182331,0
182332,0
182333,0
182334,0
182335,0
182336,0
182337,0
182338,0
182339,1
182340,0
182341,0
182342,1
182343,1
182344,0
182345,0
182346,0
182347,0
182348,0
182349,0
182350,0
182351,0
182352,0
182353,0
182354,0
182355,1
182356,0
182357,0
182358,0
182359,0
182360,0
182361,0
182362,0
182363,0
182364,0
182365,1
182366,1
182367,0
182368,0
182369,0
182370,0
182371,0
182372,0
182373,0
182374,0
182375,1
182376,0
182377,0
182378,0
182379,1
182380,0
182381,0
182382,0
182383,0
182384,0
182385,0
182386,0
182387,0
182388,0
182389,0
182390,0
182391,0
182392,1
182393,0
182394,0
182395,0
182396,0
182397,0
182398,0
182399,0
182400,0
182401,0
182402,0
182403,0
182404,0
182405,0
182406,0
182407,0
182408,0
182409,0
182410,0
182411,0
182412,0
182413,0
182414,0
182415,0
182416,0
182417,0
182418,0
182419,0
182420,0
182421,0
182422,0
182423,0
182424,0
182425,0
182426,0
182427,0
182428,1
182429,0
182430,1
182431,0
182432,0
182433,0
182434,0
182435,0
182436,0
182437,0
182438,0
182439,0
182440,0
182441,0
182442,0
182443,0
182444,0
182445,0
182446,0
182447,0
182448,1
182449,0
182450,0
182451,0
182452,0
182453,0
182454,0
182455,0
182456,0
182457,0
182458,0
182459,0
182460,0
182461,0
182462,0
182463,0
182464,1
182465,0
182466,0
182467,0
182468,0
182469,0
182470,0
182471,0
182472,1
182473,0
182474,0
182475,0
182476,0
182477,0
182478,0
182479,0
182480,0
182481,0
182482,0
182483,0
182484,0
182485,0
182486,0
182487,0
182488,0
182489,0
182490,0
182491,0
182492,0
182493,0
182494,0
182495,0
182496,1
182497,0
182498,0
182499,0
182500,0
182501,0
182502,1
182503,0
182504,1
182505,0
182506,0
182507,0
182508,0
182509,0
182510,0
182511,0
182512,0
182513,0
182514,0
182515,1
182516,0
182517,0
182518,0
182519,0
182520,0
182521,0
182522,0
182523,0
182524,0
182525,0
182526,0
182527,0
182528,0
182529,0
182530,0
182531,0
182532,0
182533,0
182534,0
182535,0
182536,0
182537,0
182538,0
182539,0
182540,0
182541,0
182542,0
182543,0
182544,0
182545,0
